"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-cornerbacks-review-kyle-fuller-biggs-20180215-story.html","264230 bytes",91,"text/html"
"http://www.chicagotribune.com/sports/baseball/cubs/ct-spt-cubs-anthony-rizzo-speech-20180218-story.html","233025 bytes",72,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-haugh-bears-20180101-story.html","190797 bytes",86,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-tight-ends-season-review-20180209-story.html","242899 bytes",72,"text/html"
"http://www.chicagotribune.com/business/ct-robert-reed-staff.html?page=11","141356 bytes",58,"text/html"
"http://www.chicagotribune.com/sports/baseball/cubs/ct-cubs-spring-training-photos-2018-photogallery.html","186993 bytes",50,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-los-angeles-times-y-san-diego-union-tribune-son-comprados-por-el-multimillonario-20180207-story.html","211455 bytes",75,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=5","142815 bytes",58,"text/html"
"http://www.chicagotribune.com/lifestyles/sns-201801161123--tms--hscopebctnzz-a20180219-20180219-story.html","150698 bytes",62,"text/html"
"http://www.chicagotribune.com/entertainment/music/ct-ent-robert-plant-0220-story.html","236592 bytes",62,"text/html"
"http://www.chicagotribune.com/hoy/entretenimiento/ct-hoy-entretenimiento-lo-que-dijo-aleks-syntek-que-caus-controversia-en-twitter-20180218-story.html","175795 bytes",63,"text/html"
"http://www.chicagotribune.com/topic/crime-law-justice/crime/sexual-assault/02001005-topic.html","204882 bytes",118,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-terapia-apunta-hacia-una-cura-del-vih-20180213-story.html","174272 bytes",61,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=8","144079 bytes",58,"text/html"
"http://www.chicagotribune.com/lifestyles/travel/ct-top-10-honeymoon-islands-20180126-photogallery.html","187457 bytes",43,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-defensive-line-review-biggs-20180213-story.html","259269 bytes",85,"text/html"
"http://www.chicagotribune.com/business/ct-robert-reed-staff.html?page=10","141376 bytes",58,"text/html"
"http://www.chicagotribune.com/topic/sports/football/prince-amukamara-pespt000009740-topic.html?spell=on&target=all","196722 bytes",96,"text/html"
"http://www.chicagotribune.com/sports/football/bears/chi-ct-bears-bengals035-ct0062159380-20171210-photo.html","162798 bytes",41,"text/html"
